date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-10-20,SKU0141,0.0,17.7,11.0,9.0
2025-10-27,SKU0141,2.7,17.7,11.0,9.0
2025-11-03,SKU0141,0.0,17.7,11.0,9.0
2025-11-10,SKU0141,10.7,0.0,11.0,9.0
2025-11-17,SKU0141,5.7,17.7,11.0,9.0
2025-11-24,SKU0141,0.0,17.7,11.0,9.0
2025-12-01,SKU0141,11.7,0.0,11.0,9.0
2025-12-08,SKU0141,4.7,17.7,11.0,9.0
2025-12-15,SKU0141,1.7,17.7,11.0,9.0
2025-12-22,SKU0141,11.4,0.0,11.0,9.0
2025-12-29,SKU0141,6.4,17.7,11.0,9.0
2026-01-05,SKU0141,3.4,17.7,11.0,9.0
2026-01-12,SKU0141,20.1,0.0,11.0,9.0
2026-01-19,SKU0141,17.1,0.0,11.0,9.0
2026-01-26,SKU0141,16.1,0.0,11.0,9.0
2026-02-02,SKU0141,14.1,0.0,11.0,9.0
2026-02-09,SKU0141,7.1,17.7,11.0,9.0
2026-02-16,SKU0141,2.1,17.7,11.0,9.0
2026-02-23,SKU0141,17.8,0.0,11.0,9.0
2026-03-02,SKU0141,14.8,0.0,11.0,9.0
2026-03-09,SKU0141,12.8,0.0,11.0,9.0
2026-03-16,SKU0141,9.8,0.0,11.0,9.0
2026-03-23,SKU0141,5.8,17.7,11.0,9.0
2026-03-30,SKU0141,0.8,17.7,11.0,9.0
2026-04-06,SKU0141,11.5,0.0,11.0,9.0
2026-04-13,SKU0141,8.5,17.7,11.0,9.0
2026-04-20,SKU0141,2.5,17.7,11.0,9.0
2026-04-27,SKU0141,19.2,0.0,11.0,9.0
2026-05-04,SKU0141,17.2,0.0,11.0,9.0
2026-05-11,SKU0141,15.2,0.0,11.0,9.0
2026-05-18,SKU0141,9.2,0.0,11.0,9.0
2026-05-25,SKU0141,3.2,17.7,11.0,9.0
2026-06-01,SKU0141,0.0,17.7,11.0,9.0
2026-06-08,SKU0141,13.7,0.0,11.0,9.0
2026-06-15,SKU0141,9.7,0.0,11.0,9.0
2026-06-22,SKU0141,0.7,17.7,11.0,9.0
2026-06-29,SKU0141,0.0,17.7,11.0,9.0
2026-07-06,SKU0141,13.7,0.0,11.0,9.0
2026-07-13,SKU0141,8.7,17.7,11.0,9.0
2024-08-05,SKU0142,19.4,0.0,13.0,13.5
2024-08-12,SKU0142,15.4,0.0,13.0,13.5
2024-08-19,SKU0142,8.4,22.4,13.0,13.5
2024-08-26,SKU0142,1.4,22.4,13.0,13.5
2024-09-02,SKU0142,21.8,0.0,13.0,13.5
2024-09-09,SKU0142,16.8,0.0,13.0,13.5
2024-09-16,SKU0142,14.8,0.0,13.0,13.5
2024-09-23,SKU0142,7.8,22.4,13.0,13.5
2024-09-30,SKU0142,2.8,22.4,13.0,13.5
2024-10-07,SKU0142,22.2,0.0,13.0,13.5
2024-10-14,SKU0142,11.2,22.4,13.0,13.5
2024-10-21,SKU0142,0.0,22.4,13.0,13.5
2024-10-28,SKU0142,16.4,0.0,13.0,13.5
2024-11-04,SKU0142,12.4,22.4,13.0,13.5
2024-11-11,SKU0142,3.4,22.4,13.0,13.5
2024-11-18,SKU0142,20.8,0.0,13.0,13.5
2024-11-25,SKU0142,5.8,22.4,13.0,13.5
2024-12-02,SKU0142,0.0,22.4,13.0,13.5
2024-12-09,SKU0142,20.4,0.0,13.0,13.5
2024-12-16,SKU0142,12.4,22.4,13.0,13.5
2024-12-23,SKU0142,0.0,22.4,13.0,13.5
2024-12-30,SKU0142,12.4,22.4,13.0,13.5
2025-01-06,SKU0142,9.4,22.4,13.0,13.5
2025-01-13,SKU0142,28.8,0.0,13.0,13.5
2025-01-20,SKU0142,25.8,0.0,13.0,13.5
2025-01-27,SKU0142,22.8,0.0,13.0,13.5
2025-02-03,SKU0142,20.8,0.0,13.0,13.5
2025-02-10,SKU0142,15.8,0.0,13.0,13.5
2025-02-17,SKU0142,9.8,22.4,13.0,13.5
2025-02-24,SKU0142,7.8,22.4,13.0,13.5
2025-03-03,SKU0142,23.2,0.0,13.0,13.5
2025-03-10,SKU0142,21.2,0.0,13.0,13.5
2025-03-17,SKU0142,14.2,0.0,13.0,13.5
2025-03-24,SKU0142,9.2,22.4,13.0,13.5
2025-03-31,SKU0142,6.2,22.4,13.0,13.5
2025-04-07,SKU0142,23.6,0.0,13.0,13.5
2025-04-14,SKU0142,19.6,0.0,13.0,13.5
2025-04-21,SKU0142,17.6,0.0,13.0,13.5
2025-04-28,SKU0142,13.6,0.0,13.0,13.5
2025-05-05,SKU0142,7.6,22.4,13.0,13.5
2025-05-12,SKU0142,3.6,22.4,13.0,13.5
2025-05-19,SKU0142,22.0,0.0,13.0,13.5
2025-05-26,SKU0142,20.0,0.0,13.0,13.5
2025-06-02,SKU0142,14.0,0.0,13.0,13.5
2025-06-09,SKU0142,9.0,22.4,13.0,13.5
2025-06-16,SKU0142,3.0,22.4,13.0,13.5
2025-06-23,SKU0142,17.4,0.0,13.0,13.5
2025-06-30,SKU0142,13.4,22.4,13.0,13.5
2025-07-07,SKU0142,8.4,22.4,13.0,13.5
2025-07-14,SKU0142,25.9,0.0,13.0,13.5
2025-07-21,SKU0142,22.9,0.0,13.0,13.5
2025-07-28,SKU0142,15.9,0.0,13.0,13.5
2025-08-04,SKU0142,10.9,22.4,13.0,13.5
2025-08-11,SKU0142,4.9,22.4,13.0,13.5
2025-08-18,SKU0142,19.3,0.0,13.0,13.5
2025-08-25,SKU0142,10.3,22.4,13.0,13.5
2025-09-01,SKU0142,6.3,22.4,13.0,13.5
2025-09-08,SKU0142,21.7,0.0,13.0,13.5
2025-09-15,SKU0142,19.7,0.0,13.0,13.5
2025-09-22,SKU0142,12.7,22.4,13.0,13.5
2025-09-29,SKU0142,6.7,22.4,13.0,13.5
2025-10-06,SKU0142,23.1,0.0,13.0,13.5
2025-10-13,SKU0142,13.1,22.4,13.0,13.5
2025-10-20,SKU0142,1.1,22.4,13.0,13.5
2025-10-27,SKU0142,10.5,22.4,13.0,13.5
2025-11-03,SKU0142,4.5,22.4,13.0,13.5
2025-11-10,SKU0142,17.9,0.0,13.0,13.5
2025-11-17,SKU0142,11.9,22.4,13.0,13.5
2025-11-24,SKU0142,0.0,22.4,13.0,13.5
2025-12-01,SKU0142,13.4,22.4,13.0,13.5
2025-12-08,SKU0142,9.4,22.4,13.0,13.5
2025-12-15,SKU0142,20.8,0.0,13.0,13.5
2025-12-22,SKU0142,13.8,0.0,13.0,13.5
2025-12-29,SKU0142,8.8,22.4,13.0,13.5
2026-01-05,SKU0142,4.8,22.4,13.0,13.5
2026-01-12,SKU0142,25.2,0.0,13.0,13.5
2026-01-19,SKU0142,17.2,0.0,13.0,13.5
2026-01-26,SKU0142,16.2,0.0,13.0,13.5
2026-02-02,SKU0142,12.2,22.4,13.0,13.5
2026-02-09,SKU0142,8.2,22.4,13.0,13.5
2026-02-16,SKU0142,27.6,0.0,13.0,13.5
2026-02-23,SKU0142,23.6,0.0,13.0,13.5
2026-03-02,SKU0142,17.6,0.0,13.0,13.5
2026-03-09,SKU0142,10.6,22.4,13.0,13.5
2026-03-16,SKU0142,9.6,22.4,13.0,13.5
2026-03-23,SKU0142,27.0,0.0,13.0,13.5
2026-03-30,SKU0142,26.0,0.0,13.0,13.5
2026-04-06,SKU0142,17.0,0.0,13.0,13.5
2026-04-13,SKU0142,12.0,22.4,13.0,13.5
2026-04-20,SKU0142,7.0,22.4,13.0,13.5
2026-04-27,SKU0142,23.4,0.0,13.0,13.5
2026-05-04,SKU0142,18.4,0.0,13.0,13.5
2026-05-11,SKU0142,17.4,0.0,13.0,13.5
2026-05-18,SKU0142,13.4,22.4,13.0,13.5
2026-05-25,SKU0142,9.4,22.4,13.0,13.5
2026-06-01,SKU0142,24.9,0.0,13.0,13.5
2026-06-08,SKU0142,21.9,0.0,13.0,13.5
2026-06-15,SKU0142,14.9,0.0,13.0,13.5
2026-06-22,SKU0142,8.9,22.4,13.0,13.5
2026-06-29,SKU0142,2.9,22.4,13.0,13.5
2026-07-06,SKU0142,20.3,0.0,13.0,13.5
2026-07-13,SKU0142,17.3,0.0,13.0,13.5
2024-07-22,SKU0143,68.9,0.0,12.0,50.6
2024-07-29,SKU0143,45.9,90.9,12.0,50.6
2024-08-05,SKU0143,26.9,90.9,12.0,50.6
2024-08-12,SKU0143,108.8,0.0,12.0,50.6
2024-08-19,SKU0143,89.8,0.0,12.0,50.6
2024-08-26,SKU0143,73.8,0.0,12.0,50.6
2024-09-02,SKU0143,55.8,0.0,12.0,50.6
2024-09-09,SKU0143,37.8,90.9,12.0,50.6
2024-09-16,SKU0143,28.8,90.9,12.0,50.6
2024-09-23,SKU0143,93.7,0.0,12.0,50.6
2024-09-30,SKU0143,70.7,0.0,12.0,50.6
2024-10-07,SKU0143,46.7,90.9,12.0,50.6
2024-10-14,SKU0143,3.7,90.9,12.0,50.6
2024-10-21,SKU0143,47.6,90.9,12.0,50.6
2024-10-28,SKU0143,10.6,90.9,12.0,50.6
2024-11-04,SKU0143,67.5,0.0,12.0,50.6
2024-11-11,SKU0143,39.5,90.9,12.0,50.6
2024-11-18,SKU0143,4.5,90.9,12.0,50.6
2024-11-25,SKU0143,54.4,0.0,12.0,50.6
2024-12-02,SKU0143,30.4,90.9,12.0,50.6
2024-12-09,SKU0143,1.4,90.9,12.0,50.6
2024-12-16,SKU0143,51.3,0.0,12.0,50.6
2024-12-23,SKU0143,16.3,90.9,12.0,50.6
2024-12-30,SKU0143,0.0,90.9,12.0,50.6
2025-01-06,SKU0143,75.9,0.0,12.0,50.6
2025-01-13,SKU0143,59.9,0.0,12.0,50.6
2025-01-20,SKU0143,44.9,90.9,12.0,50.6
2025-01-27,SKU0143,31.9,90.9,12.0,50.6
2025-02-03,SKU0143,111.8,0.0,12.0,50.6
2025-02-10,SKU0143,92.8,0.0,12.0,50.6
2025-02-17,SKU0143,79.8,0.0,12.0,50.6
2025-02-24,SKU0143,62.8,0.0,12.0,50.6
2025-03-03,SKU0143,47.8,90.9,12.0,50.6
2025-03-10,SKU0143,32.8,90.9,12.0,50.6
2025-03-17,SKU0143,101.7,0.0,12.0,50.6
2025-03-24,SKU0143,80.7,0.0,12.0,50.6
2025-03-31,SKU0143,59.7,0.0,12.0,50.6
2025-04-07,SKU0143,49.7,90.9,12.0,50.6
2025-04-14,SKU0143,27.7,90.9,12.0,50.6
2025-04-21,SKU0143,97.6,0.0,12.0,50.6
2025-04-28,SKU0143,69.6,0.0,12.0,50.6
2025-05-05,SKU0143,50.6,90.9,12.0,50.6
2025-05-12,SKU0143,25.6,90.9,12.0,50.6
2025-05-19,SKU0143,100.5,0.0,12.0,50.6
2025-05-26,SKU0143,81.5,0.0,12.0,50.6
2025-06-02,SKU0143,60.5,0.0,12.0,50.6
2025-06-09,SKU0143,40.5,90.9,12.0,50.6
2025-06-16,SKU0143,16.5,90.9,12.0,50.6
2025-06-23,SKU0143,81.4,0.0,12.0,50.6
2025-06-30,SKU0143,53.4,0.0,12.0,50.6
2025-07-07,SKU0143,31.4,90.9,12.0,50.6
2025-07-14,SKU0143,16.4,90.9,12.0,50.6
2025-07-21,SKU0143,81.3,0.0,12.0,50.6
2025-07-28,SKU0143,70.3,0.0,12.0,50.6
2025-08-04,SKU0143,48.3,90.9,12.0,50.6
2025-08-11,SKU0143,26.3,90.9,12.0,50.6
2025-08-18,SKU0143,91.2,0.0,12.0,50.6
2025-08-25,SKU0143,72.2,0.0,12.0,50.6
2025-09-01,SKU0143,53.2,0.0,12.0,50.6
2025-09-08,SKU0143,34.2,90.9,12.0,50.6
2025-09-15,SKU0143,23.2,90.9,12.0,50.6
2025-09-22,SKU0143,94.1,0.0,12.0,50.6
2025-09-29,SKU0143,74.1,0.0,12.0,50.6
2025-10-06,SKU0143,43.1,90.9,12.0,50.6
2025-10-13,SKU0143,0.0,90.9,12.0,50.6
2025-10-20,SKU0143,47.9,90.9,12.0,50.6
2025-10-27,SKU0143,15.9,90.9,12.0,50.6
2025-11-03,SKU0143,87.8,0.0,12.0,50.6
2025-11-10,SKU0143,52.8,0.0,12.0,50.6
2025-11-17,SKU0143,32.8,90.9,12.0,50.6
2025-11-24,SKU0143,0.0,90.9,12.0,50.6
2025-12-01,SKU0143,68.9,0.0,12.0,50.6
2025-12-08,SKU0143,44.9,90.9,12.0,50.6
2025-12-15,SKU0143,9.9,90.9,12.0,50.6
2025-12-22,SKU0143,55.8,0.0,12.0,50.6
2025-12-29,SKU0143,21.8,90.9,12.0,50.6
2026-01-05,SKU0143,6.8,90.9,12.0,50.6
2026-01-12,SKU0143,81.7,0.0,12.0,50.6
2026-01-19,SKU0143,67.7,0.0,12.0,50.6
2026-01-26,SKU0143,50.7,0.0,12.0,50.6
2026-02-02,SKU0143,37.7,90.9,12.0,50.6
2026-02-09,SKU0143,22.7,90.9,12.0,50.6
2026-02-16,SKU0143,97.6,0.0,12.0,50.6
2026-02-23,SKU0143,78.6,0.0,12.0,50.6
2026-03-02,SKU0143,56.6,0.0,12.0,50.6
2026-03-09,SKU0143,35.6,90.9,12.0,50.6
2026-03-16,SKU0143,13.6,90.9,12.0,50.6
2026-03-23,SKU0143,84.5,0.0,12.0,50.6
2026-03-30,SKU0143,61.5,0.0,12.0,50.6
2026-04-06,SKU0143,38.5,90.9,12.0,50.6
2026-04-13,SKU0143,23.5,90.9,12.0,50.6
2026-04-20,SKU0143,88.4,0.0,12.0,50.6
2026-04-27,SKU0143,60.4,0.0,12.0,50.6
2026-05-04,SKU0143,46.4,90.9,12.0,50.6
2026-05-11,SKU0143,32.4,90.9,12.0,50.6
2026-05-18,SKU0143,103.3,0.0,12.0,50.6
2026-05-25,SKU0143,86.3,0.0,12.0,50.6
2026-06-01,SKU0143,72.3,0.0,12.0,50.6
2026-06-08,SKU0143,62.3,0.0,12.0,50.6
2026-06-15,SKU0143,32.3,90.9,12.0,50.6
2026-06-22,SKU0143,0.0,90.9,12.0,50.6
2026-06-29,SKU0143,63.9,0.0,12.0,50.6
2026-07-06,SKU0143,46.9,90.9,12.0,50.6
2026-07-13,SKU0143,27.9,90.9,12.0,50.6
2024-08-05,SKU0144,146.2,0.0,11.0,93.6
2024-08-12,SKU0144,112.2,0.0,11.0,93.6
2024-08-19,SKU0144,75.2,183.2,11.0,93.6
2024-08-26,SKU0144,36.2,183.2,11.0,93.6
2024-09-02,SKU0144,178.4,0.0,11.0,93.6
2024-09-09,SKU0144,147.4,0.0,11.0,93.6
2024-09-16,SKU0144,126.4,0.0,11.0,93.6
2024-09-23,SKU0144,100.4,0.0,11.0,93.6
2024-09-30,SKU0144,44.4,183.2,11.0,93.6
2024-10-07,SKU0144,0.0,183.2,11.0,93.6
2024-10-14,SKU0144,110.2,0.0,11.0,93.6
2024-10-21,SKU0144,28.2,183.2,11.0,93.6
2024-10-28,SKU0144,0.0,183.2,11.0,93.6
2024-11-04,SKU0144,109.2,0.0,11.0,93.6
2024-11-11,SKU0144,57.2,183.2,11.0,93.6
2024-11-18,SKU0144,0.0,183.2,11.0,93.6
2024-11-25,SKU0144,115.2,0.0,11.0,93.6
2024-12-02,SKU0144,69.2,183.2,11.0,93.6
2024-12-09,SKU0144,7.2,183.2,11.0,93.6
2024-12-16,SKU0144,125.4,0.0,11.0,93.6
2024-12-23,SKU0144,48.4,183.2,11.0,93.6
2024-12-30,SKU0144,0.0,183.2,11.0,93.6
2025-01-06,SKU0144,146.2,0.0,11.0,93.6
2025-01-13,SKU0144,113.2,0.0,11.0,93.6
2025-01-20,SKU0144,87.2,183.2,11.0,93.6
2025-01-27,SKU0144,68.2,183.2,11.0,93.6
2025-02-03,SKU0144,222.4,0.0,11.0,93.6
2025-02-10,SKU0144,184.4,0.0,11.0,93.6
2025-02-17,SKU0144,152.4,0.0,11.0,93.6
2025-02-24,SKU0144,119.4,0.0,11.0,93.6
2025-03-03,SKU0144,84.4,183.2,11.0,93.6
2025-03-10,SKU0144,46.4,183.2,11.0,93.6
2025-03-17,SKU0144,189.6,0.0,11.0,93.6
2025-03-24,SKU0144,158.6,0.0,11.0,93.6
2025-03-31,SKU0144,127.6,0.0,11.0,93.6
2025-04-07,SKU0144,82.6,183.2,11.0,93.6
2025-04-14,SKU0144,51.6,183.2,11.0,93.6
2025-04-21,SKU0144,202.7,0.0,11.0,93.6
2025-04-28,SKU0144,162.7,0.0,11.0,93.6
2025-05-05,SKU0144,126.7,0.0,11.0,93.6
2025-05-12,SKU0144,83.7,183.2,11.0,93.6
2025-05-19,SKU0144,62.7,183.2,11.0,93.6
2025-05-26,SKU0144,210.9,0.0,11.0,93.6
2025-06-02,SKU0144,171.9,0.0,11.0,93.6
2025-06-09,SKU0144,135.9,0.0,11.0,93.6
2025-06-16,SKU0144,68.9,183.2,11.0,93.6
2025-06-23,SKU0144,1.9,183.2,11.0,93.6
2025-06-30,SKU0144,149.1,0.0,11.0,93.6
2025-07-07,SKU0144,102.1,0.0,11.0,93.6
2025-07-14,SKU0144,54.1,183.2,11.0,93.6
2025-07-21,SKU0144,11.1,183.2,11.0,93.6
2025-07-28,SKU0144,147.3,0.0,11.0,93.6
2025-08-04,SKU0144,110.3,0.0,11.0,93.6
2025-08-11,SKU0144,81.3,183.2,11.0,93.6
2025-08-18,SKU0144,34.3,183.2,11.0,93.6
2025-08-25,SKU0144,182.5,0.0,11.0,93.6
2025-09-01,SKU0144,139.5,0.0,11.0,93.6
2025-09-08,SKU0144,102.5,0.0,11.0,93.6
2025-09-15,SKU0144,64.5,183.2,11.0,93.6
2025-09-22,SKU0144,15.5,183.2,11.0,93.6
2025-09-29,SKU0144,150.7,0.0,11.0,93.6
2025-10-06,SKU0144,99.7,0.0,11.0,93.6
2025-10-13,SKU0144,17.7,183.2,11.0,93.6
2025-10-20,SKU0144,0.0,183.2,11.0,93.6
2025-10-27,SKU0144,105.2,0.0,11.0,93.6
2025-11-03,SKU0144,35.2,183.2,11.0,93.6
2025-11-10,SKU0144,0.0,183.2,11.0,93.6
2025-11-17,SKU0144,124.2,0.0,11.0,93.6
2025-11-24,SKU0144,51.2,183.2,11.0,93.6
2025-12-01,SKU0144,16.2,183.2,11.0,93.6
2025-12-08,SKU0144,147.4,0.0,11.0,93.6
2025-12-15,SKU0144,79.4,183.2,11.0,93.6
2025-12-22,SKU0144,0.4,183.2,11.0,93.6
2025-12-29,SKU0144,124.6,0.0,11.0,93.6
2026-01-05,SKU0144,86.6,183.2,11.0,93.6
2026-01-12,SKU0144,52.6,183.2,11.0,93.6
2026-01-19,SKU0144,191.7,0.0,11.0,93.6
2026-01-26,SKU0144,155.7,0.0,11.0,93.6
2026-02-02,SKU0144,124.7,0.0,11.0,93.6
2026-02-09,SKU0144,92.7,183.2,11.0,93.6
2026-02-16,SKU0144,63.7,183.2,11.0,93.6
2026-02-23,SKU0144,202.9,0.0,11.0,93.6
2026-03-02,SKU0144,155.9,0.0,11.0,93.6
2026-03-09,SKU0144,111.9,0.0,11.0,93.6
2026-03-16,SKU0144,60.9,183.2,11.0,93.6
2026-03-23,SKU0144,17.9,183.2,11.0,93.6
2026-03-30,SKU0144,157.1,0.0,11.0,93.6
2026-04-06,SKU0144,116.1,0.0,11.0,93.6
2026-04-13,SKU0144,74.1,183.2,11.0,93.6
2026-04-20,SKU0144,38.1,183.2,11.0,93.6
2026-04-27,SKU0144,174.3,0.0,11.0,93.6
2026-05-04,SKU0144,130.3,0.0,11.0,93.6
2026-05-11,SKU0144,80.3,183.2,11.0,93.6
2026-05-18,SKU0144,42.3,183.2,11.0,93.6
2026-05-25,SKU0144,182.5,0.0,11.0,93.6
2026-06-01,SKU0144,145.5,0.0,11.0,93.6
2026-06-08,SKU0144,107.5,0.0,11.0,93.6
2026-06-15,SKU0144,33.5,183.2,11.0,93.6
2026-06-22,SKU0144,0.0,183.2,11.0,93.6
2026-06-29,SKU0144,130.2,0.0,11.0,93.6
2026-07-06,SKU0144,88.2,183.2,11.0,93.6
2026-07-13,SKU0144,43.2,183.2,11.0,93.6
2024-08-05,SKU0145,276.4,0.0,12.0,185.8
2024-08-12,SKU0145,222.4,0.0,12.0,185.8
2024-08-19,SKU0145,145.4,333.4,12.0,185.8
2024-08-26,SKU0145,60.4,333.4,12.0,185.8
2024-09-02,SKU0145,314.9,0.0,12.0,185.8
2024-09-09,SKU0145,241.9,0.0,12.0,185.8
2024-09-16,SKU0145,183.9,333.4,12.0,185.8
2024-09-23,SKU0145,118.9,333.4,12.0,185.8
2024-09-30,SKU0145,375.3,0.0,12.0,185.8
2024-10-07,SKU0145,289.3,0.0,12.0,185.8
2024-10-14,SKU0145,134.3,333.4,12.0,185.8
2024-10-21,SKU0145,0.0,333.4,12.0,185.8
2024-10-28,SKU0145,187.4,0.0,12.0,185.8
2024-11-04,SKU0145,90.4,333.4,12.0,185.8
2024-11-11,SKU0145,11.4,333.4,12.0,185.8
2024-11-18,SKU0145,262.9,0.0,12.0,185.8
2024-11-25,SKU0145,109.9,333.4,12.0,185.8
2024-12-02,SKU0145,30.9,333.4,12.0,185.8
2024-12-09,SKU0145,257.3,0.0,12.0,185.8
2024-12-16,SKU0145,128.3,333.4,12.0,185.8
2024-12-23,SKU0145,0.0,333.4,12.0,185.8
2024-12-30,SKU0145,232.4,0.0,12.0,185.8
2025-01-06,SKU0145,161.4,333.4,12.0,185.8
2025-01-13,SKU0145,110.4,333.4,12.0,185.8
2025-01-20,SKU0145,389.9,0.0,12.0,185.8
2025-01-27,SKU0145,329.9,0.0,12.0,185.8
2025-02-03,SKU0145,275.9,0.0,12.0,185.8
2025-02-10,SKU0145,219.9,0.0,12.0,185.8
2025-02-17,SKU0145,167.9,333.4,12.0,185.8
2025-02-24,SKU0145,106.9,333.4,12.0,185.8
2025-03-03,SKU0145,378.3,0.0,12.0,185.8
2025-03-10,SKU0145,303.3,0.0,12.0,185.8
2025-03-17,SKU0145,220.3,0.0,12.0,185.8
2025-03-24,SKU0145,146.3,333.4,12.0,185.8
2025-03-31,SKU0145,78.3,333.4,12.0,185.8
2025-04-07,SKU0145,351.7,0.0,12.0,185.8
2025-04-14,SKU0145,288.7,0.0,12.0,185.8
2025-04-21,SKU0145,227.7,0.0,12.0,185.8
2025-04-28,SKU0145,156.7,333.4,12.0,185.8
2025-05-05,SKU0145,96.7,333.4,12.0,185.8
2025-05-12,SKU0145,356.2,0.0,12.0,185.8
2025-05-19,SKU0145,286.2,0.0,12.0,185.8
2025-05-26,SKU0145,220.2,0.0,12.0,185.8
2025-06-02,SKU0145,147.2,333.4,12.0,185.8
2025-06-09,SKU0145,59.2,333.4,12.0,185.8
2025-06-16,SKU0145,295.6,0.0,12.0,185.8
2025-06-23,SKU0145,180.6,333.4,12.0,185.8
2025-06-30,SKU0145,113.6,333.4,12.0,185.8
2025-07-07,SKU0145,391.1,0.0,12.0,185.8
2025-07-14,SKU0145,311.1,0.0,12.0,185.8
2025-07-21,SKU0145,242.1,0.0,12.0,185.8
2025-07-28,SKU0145,165.1,333.4,12.0,185.8
2025-08-04,SKU0145,98.1,333.4,12.0,185.8
2025-08-11,SKU0145,370.5,0.0,12.0,185.8
2025-08-18,SKU0145,301.5,0.0,12.0,185.8
2025-08-25,SKU0145,233.5,0.0,12.0,185.8
2025-09-01,SKU0145,182.5,333.4,12.0,185.8
2025-09-08,SKU0145,102.5,333.4,12.0,185.8
2025-09-15,SKU0145,359.9,0.0,12.0,185.8
2025-09-22,SKU0145,294.9,0.0,12.0,185.8
2025-09-29,SKU0145,192.9,0.0,12.0,185.8
2025-10-06,SKU0145,99.9,333.4,12.0,185.8
2025-10-13,SKU0145,0.0,333.4,12.0,185.8
2025-10-20,SKU0145,168.4,333.4,12.0,185.8
2025-10-27,SKU0145,9.4,333.4,12.0,185.8
2025-11-03,SKU0145,229.9,0.0,12.0,185.8
2025-11-10,SKU0145,126.9,333.4,12.0,185.8
2025-11-17,SKU0145,36.9,333.4,12.0,185.8
2025-11-24,SKU0145,219.3,0.0,12.0,185.8
2025-12-01,SKU0145,131.3,333.4,12.0,185.8
2025-12-08,SKU0145,34.3,333.4,12.0,185.8
2025-12-15,SKU0145,233.7,0.0,12.0,185.8
2025-12-22,SKU0145,73.7,333.4,12.0,185.8
2025-12-29,SKU0145,0.0,333.4,12.0,185.8
2026-01-05,SKU0145,254.4,0.0,12.0,185.8
2026-01-12,SKU0145,185.4,333.4,12.0,185.8
2026-01-19,SKU0145,125.4,333.4,12.0,185.8
2026-01-26,SKU0145,395.9,0.0,12.0,185.8
2026-02-02,SKU0145,348.9,0.0,12.0,185.8
2026-02-09,SKU0145,293.9,0.0,12.0,185.8
2026-02-16,SKU0145,236.9,0.0,12.0,185.8
2026-02-23,SKU0145,170.9,333.4,12.0,185.8
2026-03-02,SKU0145,89.9,333.4,12.0,185.8
2026-03-09,SKU0145,341.3,0.0,12.0,185.8
2026-03-16,SKU0145,263.3,0.0,12.0,185.8
2026-03-23,SKU0145,190.3,0.0,12.0,185.8
2026-03-30,SKU0145,114.3,333.4,12.0,185.8
2026-04-06,SKU0145,34.3,333.4,12.0,185.8
2026-04-13,SKU0145,296.7,0.0,12.0,185.8
2026-04-20,SKU0145,213.7,0.0,12.0,185.8
2026-04-27,SKU0145,139.7,333.4,12.0,185.8
2026-05-04,SKU0145,59.7,333.4,12.0,185.8
2026-05-11,SKU0145,323.2,0.0,12.0,185.8
2026-05-18,SKU0145,240.2,0.0,12.0,185.8
2026-05-25,SKU0145,174.2,333.4,12.0,185.8
2026-06-01,SKU0145,99.2,333.4,12.0,185.8
2026-06-08,SKU0145,361.6,0.0,12.0,185.8
2026-06-15,SKU0145,242.6,0.0,12.0,185.8
2026-06-22,SKU0145,126.6,333.4,12.0,185.8
2026-06-29,SKU0145,51.6,333.4,12.0,185.8
2026-07-06,SKU0145,309.1,0.0,12.0,185.8
2026-07-13,SKU0145,242.1,0.0,12.0,185.8
2024-07-22,SKU0146,187.2,255.2,22.0,260.7
2024-07-29,SKU0146,124.2,255.2,22.0,260.7
2024-08-05,SKU0146,83.2,255.2,22.0,260.7
2024-08-12,SKU0146,292.4,0.0,22.0,260.7
2024-08-19,SKU0146,240.4,255.2,22.0,260.7
2024-08-26,SKU0146,186.4,255.2,22.0,260.7
2024-09-02,SKU0146,124.4,255.2,22.0,260.7
2024-09-09,SKU0146,324.6,0.0,22.0,260.7
2024-09-16,SKU0146,278.6,0.0,22.0,260.7
2024-09-23,SKU0146,222.6,255.2,22.0,260.7
2024-09-30,SKU0146,157.6,255.2,22.0,260.7
2024-10-07,SKU0146,102.6,255.2,22.0,260.7
2024-10-14,SKU0146,247.8,255.2,22.0,260.7
2024-10-21,SKU0146,115.8,255.2,22.0,260.7
2024-10-28,SKU0146,0.0,255.2,22.0,260.7
2024-11-04,SKU0146,171.2,255.2,22.0,260.7
2024-11-11,SKU0146,100.2,255.2,22.0,260.7
2024-11-18,SKU0146,9.2,255.2,22.0,260.7
2024-11-25,SKU0146,160.4,255.2,22.0,260.7
2024-12-02,SKU0146,92.4,255.2,22.0,260.7
2024-12-09,SKU0146,11.4,255.2,22.0,260.7
2024-12-16,SKU0146,173.6,255.2,22.0,260.7
2024-12-23,SKU0146,49.6,255.2,22.0,260.7
2024-12-30,SKU0146,0.0,255.2,22.0,260.7
2025-01-06,SKU0146,192.2,255.2,22.0,260.7
2025-01-13,SKU0146,143.2,255.2,22.0,260.7
2025-01-20,SKU0146,92.2,255.2,22.0,260.7
2025-01-27,SKU0146,303.4,0.0,22.0,260.7
2025-02-03,SKU0146,257.4,255.2,22.0,260.7
2025-02-10,SKU0146,220.4,255.2,22.0,260.7
2025-02-17,SKU0146,194.4,255.2,22.0,260.7
2025-02-24,SKU0146,401.6,0.0,22.0,260.7
